,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,2013.0,2,Brandon LaFell,0.0,0.0,Bills,0.0,0.0,0.0,0.0,0.0,0.0,1.0,WR,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,1.0,Bills,0.0,2.0,1.0,Panthers,273.0,23.0,16.0,DST,158.0,3.0,0.0,431.0,1.0,0.0
1,2013.0,3,Brandon LaFell,0.0,0.0,Giants,0.0,0.0,0.0,0.0,0.0,0.0,1.0,WR,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,1.0,Giants,0.0,0.5,0.5,Panthers,275.5,38.5,3.0,DST,97.0,1.0,0.0,372.5,0.0,0.5
2,2013.0,5,Brandon LaFell,0.0,0.0,Cardinals,0.0,0.0,0.0,0.0,0.0,0.0,9.0,WR,0.0,1.0,33.0,3.5,0.0,0.0,0.0,0.0,0.5,Cardinals,0.25,0.75,1.0,Panthers,266.0,22.25,9.5,DST,75.0,1.75,0.0,341.0,0.25,0.75
3,2013.0,7,Brandon LaFell,0.0,0.0,Rams,0.0,0.0,0.0,0.0,0.0,0.0,9.5,WR,0.0,0.75,55.0,3.75,0.0,0.25,0.0,2.25,0.75,Rams,0.0,1.1666666666666667,0.8333333333333334,Panthers,258.1666666666667,25.66666666666667,11.666666666666664,DST,130.5,2.6666666666666665,0.0,388.66666666666674,0.5,0.5
4,2013.0,8,Brandon LaFell,0.0,0.0,Buccaneers,0.0,0.0,0.0,0.0,0.0,0.0,8.2,WR,0.0,0.6,51.0,3.6,0.0,0.2,0.0,1.8,0.6,Buccaneers,0.0,0.6666666666666666,1.0,Panthers,252.0,22.0,9.333333333333334,DST,88.83333333333331,2.333333333333333,0.0,340.8333333333333,0.16666666666666666,0.5
5,2013.0,9,Brandon LaFell,0.0,0.0,Falcons,0.0,0.0,0.0,0.0,0.0,0.0,7.166666666666668,WR,0.0,0.5,46.33333333333334,3.5,0.0,0.16666666666666666,0.0,1.5,0.6666666666666666,Falcons,0.0,0.2857142857142857,0.5714285714285714,Panthers,249.57142857142856,26.285714285714285,6.571428571428571,DST,114.14285714285714,2.4285714285714284,0.0,363.71428571428567,0.2857142857142857,0.42857142857142855
6,2013.0,10,Brandon LaFell,0.0,0.0,49ers,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857142,WR,0.0,0.42857142857142855,50.28571428571429,3.8571428571428568,0.0,0.14285714285714285,0.0,1.2857142857142858,0.5714285714285714,49ers,0.125,0.875,1.125,Panthers,220.5,18.125,13.0,DST,104.625,2.125,0.125,325.125,0.375,0.5
7,2013.0,11,Brandon LaFell,0.0,0.0,Patriots,0.0,0.0,0.0,0.0,0.0,0.0,6.75,WR,0.0,0.375,50.0,3.875,0.0,0.125,0.0,1.125,0.625,Patriots,0.1111111111111111,0.7777777777777778,1.3333333333333333,Panthers,232.77777777777774,19.444444444444443,11.777777777777779,DST,128.22222222222223,3.2222222222222223,0.0,361.0,0.1111111111111111,0.4444444444444444
8,2013.0,12,Brandon LaFell,0.0,0.0,Dolphins,0.0,0.0,0.0,0.0,0.0,0.0,7.222222222222222,WR,0.0,0.4444444444444444,51.0,4.222222222222221,0.0,0.1111111111111111,0.0,1.0,0.5555555555555556,Dolphins,0.0,0.4,1.3,Panthers,242.3,22.5,10.2,DST,122.6,3.0,0.1,364.9,0.2,0.5
9,2013.0,13,Brandon LaFell,0.0,0.0,Buccaneers,0.0,0.0,0.0,0.0,0.0,0.0,6.8,WR,0.0,0.4,49.5,4.0,0.0,0.1,0.0,0.9,0.6,Buccaneers,0.18181818181818185,0.6363636363636364,1.3636363636363635,Panthers,244.45454545454547,23.45454545454545,10.363636363636363,DST,101.63636363636364,2.1818181818181817,0.09090909090909093,346.09090909090907,0.2727272727272727,0.4545454545454545
10,2013.0,14,Brandon LaFell,0.0,0.0,Saints,0.0,0.0,0.0,0.0,0.0,0.0,7.0,WR,0.0,0.4545454545454545,48.27272727272727,3.9090909090909087,0.0,0.09090909090909093,0.0,0.8181818181818182,0.5454545454545454,Saints,0.0,0.5833333333333334,0.8333333333333334,Panthers,206.66666666666663,19.166666666666668,9.583333333333334,DST,113.16666666666669,3.1666666666666665,0.0,319.8333333333333,0.0,0.5
11,2013.0,15,Brandon LaFell,0.0,0.0,Jets,0.0,0.0,0.0,0.0,0.0,0.0,6.583333333333332,WR,0.0,0.4166666666666667,46.08333333333334,3.75,0.0,0.08333333333333333,0.0,0.75,0.5833333333333334,Jets,0.07692307692307693,0.15384615384615385,0.6153846153846154,Panthers,254.9230769230769,25.923076923076927,7.846153846153847,DST,82.61538461538461,2.769230769230769,0.07692307692307693,337.53846153846155,0.15384615384615385,0.4615384615384616
12,2013.0,16,Brandon LaFell,0.0,0.0,Saints,0.0,0.0,0.0,0.0,0.0,0.0,6.538461538461537,WR,0.0,0.38461538461538464,47.230769230769226,3.692307692307693,0.0,0.15384615384615385,0.0,1.1538461538461535,0.5384615384615384,Saints,0.0,0.5,0.7142857142857143,Panthers,196.35714285714286,19.285714285714285,9.142857142857142,DST,116.42857142857143,3.071428571428572,0.0,312.7857142857143,0.0,0.5
