,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,2010,1,Greg Olsen,0,1,Lions,0,0,0,0,0,0,2.0,TE,0,0,37,4,0,0,0,0,0,Lions,0,3,1,Bears,362,19,16.0,DST,101,4.0,0,463,0,1
1,2010,2,Greg Olsen,0,0,Cowboys,0,0,0,0,0,0,9.0,TE,0,1,39,1,0,0,0,0,1,Cowboys,0,0,0,Bears,270,27,8.0,DST,38,1.0,0,308,1,0
2,2010,3,Greg Olsen,0,0,Packers,0,0,0,0,0,0,12.0,TE,0,1,64,5,0,0,0,0,0,Packers,0,0,1,Bears,199,20,9.0,DST,77,3.0,0,276,0,1
3,2010,4,Greg Olsen,0,0,Giants,0,0,0,0,0,0,3.0,TE,0,0,39,5,0,0,0,0,1,Giants,0,1,2,Bears,51,3,26.0,DST,59,10.0,0,110,0,0
4,2010,7,Greg Olsen,0,0,Redskins,0,0,0,0,0,0,4.0,TE,0,0,43,3,0,0,0,0,0,Redskins,0,2,4,Bears,256,14,26.0,DST,66,4.0,0,322,1,1
5,2010,9,Greg Olsen,0,0,Bills,0,0,0,0,0,0,8.0,TE,0,1,29,3,0,0,0,0,1,Bills,0,1,0,Bears,178,22,4.0,DST,105,1.0,0,283,0,0
6,2010,11,Greg Olsen,0,0,Dolphins,0,0,0,0,0,0,4.0,TE,0,0,40,4,0,0,0,0,1,Dolphins,0,0,1,Bears,133,16,9.0,DST,135,3.0,0,268,0,0
7,2010,12,Greg Olsen,0,0,Eagles,0,0,0,0,0,0,6.0,TE,0,1,9,1,0,0,0,0,0,Eagles,0,0,0,Bears,218,31,4.0,DST,131,4.0,0,349,0,1
8,2010,13,Greg Olsen,0,0,Lions,0,0,0,0,0,0,0.0,TE,0,0,5,1,0,0,0,0,1,Lions,0,1,0,Bears,197,24,7.0,DST,114,4.0,0,311,0,0
9,2010,14,Greg Olsen,0,0,Patriots,0,0,0,0,0,0,0.0,TE,0,0,6,1,0,0,0,0,0,Patriots,0,2,2,Bears,138,7,23.0,DST,47,2.0,0,185,1,1
10,2010,16,Greg Olsen,0,0,Jets,0,0,0,0,0,0,0.0,TE,0,0,5,1,0,0,0,0,0,Jets,0,0,1,Bears,202,38,10.0,DST,120,2.0,0,322,1,1
11,2010,17,Greg Olsen,0,0,Packers,0,0,0,0,0,0,2.0,TE,0,0,29,5,0,0,0,0,1,Packers,0,0,2,Bears,117,3,20.0,DST,110,6.0,0,227,0,0
